source,protein,compound,folder,ligand_smiles,exp_dG (kcal/mol),fep_dG (kcal/mol),fep_dG_std (kcal/mol),boltz_dG (kcal/mol),boltz_dG_std (kcal/mol)
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c([H])c([C@@]2(C([H])([H])[H])OC(=O)N([H])C2=O)c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c1[H],-7.0609,-8.2254,1.164466196544688,-8.316629954814912,0.9566586606263106
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c1Cl,-10.9643,-12.0354,1.0710522830031837,-8.849778585930666,0.321943246361808
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3nc4c([H])c([H])c(Cl)c([H])c4s3)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-7.9932,-6.9421,1.0510680125969876,-8.067394773297012,0.29128783266353153
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(Cl)c([H])c([H])c34)c3c([H])c([H])c([H])c([H])c32)c([H])c([C@@]2(C([H])([H])[H])OC(=O)N([H])C2=O)c1[H],-9.9662,-8.9289,1.0372014545525596,-7.99221912937363,0.4276729091408568
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(Cl)c([H])c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-9.7733,-10.7915,1.018220121005008,-9.168382997532687,0.4565172166185969
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c([C@@]2(C([H])([H])[H])OC(=O)N([H])C2=O)c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c([H])c([H])c32)c1Cl,-10.9144,-10.1499,0.764515597485079,-7.740863486632706,0.281499347877601
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-11.4365,-10.725,0.7114743666700368,-8.479427191158136,0.6442300139361211
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c(OC(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-11.5832,-10.8912,0.6920319025867951,-8.98850532947729,0.7286846894806819
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c([H])c([H])c32)c([H])c([C@@]2(C([H])([H])[H])OC(=O)N([H])C2=O)c1[H],-9.6546,-8.9776,0.6769211062199121,-7.726751599684359,0.3808137789887996
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c(OC(F)(F)F)c([H])c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-11.4365,-12.0381,0.6016748026295906,-9.06665887537102,0.7876901085340732
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(C([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-10.7008,-10.0999,0.6009189396125412,-8.613444058607024,0.1783548616002819
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(C(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-9.2629,-8.6676,0.5953041618026084,-8.870860645771026,0.19726984805747177
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c([H])c(Cl)c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-10.1599,-9.6477,0.5122278435816587,-9.363974389592807,0.524085681369477
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c([C@@]2(C([H])([H])[H])OC(=O)N([H])C2=O)c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c(C(F)(F)F)c([H])c32)c1Cl,-11.0633,-11.4941,0.4308685062501026,-8.337662780284882,1.1041519101099806
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c([H])c([H])c([H])c32)c1Cl,-10.7221,-10.3492,0.3728393569785701,-6.9914464083115275,0.33380633277602684
ChEMBL,PPARG,CHEMBL1947820,ChEMBL|PPARG|CHEMBL1947820,[H]c1c([H])c(C([H])([H])n2c(=O)n(-c3noc4c([H])c(OC([H])([H])[H])c([H])c([H])c34)c3c([H])c(C(F)(F)F)c([H])c([H])c32)c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-11.7788,-11.6963,0.0825124790307679,-8.808265254924695,1.0011867376501833
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c(C(=O)[O-])c1[H],-7.0933,-1.0432,6.050057547243511,-7.034257803797722,0.35171213928154427
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(C(=O)n2c(C([H])([H])[H])c(C([H])([H])c3c([H])c([H])c(C(=O)[O-])c([H])c3[H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1Cl,-7.2662,-10.4141,3.147895408442034,-7.510482505460581,0.3457563879252679
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(C(=O)n2c(C([H])([H])[H])c(C([H])([H])c3c([H])c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c3[H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1Cl,-7.7308,-10.0721,2.3412912037527622,-7.599001872261366,0.11770547241830054
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(C(=O)[O-])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c1[H],-9.1112,-11.4234,2.312190932982229,-7.972593165705601,0.3585529432721606
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-11.6215,-9.5997,2.021729230763553,-11.45368376525243,0.20319269854141284
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c(OC([H])([H])C(=O)[O-])c1[H],-8.8325,-10.6522,1.8196415772394583,-10.542337452809017,0.5253266328346143
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(OC(C(=O)[O-])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c1[H],-10.0178,-8.2694,1.748408675432,-10.783534160455067,0.16303174368824747
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(C(=O)n2c(C([H])([H])[H])c(C([H])([H])c3c([H])c([H])c(OC(C(=O)[O-])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1Cl,-8.2346,-9.8498,1.6152155127617147,-7.747134081092976,0.3467451417348574
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1[H],-10.4152,-11.6129,1.197623216731312,-10.413886328697206,0.09302513140076933
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-11.4511,-10.3462,1.1048591683641766,-10.867684405406315,0.14867319178958735
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c(O[C@]([H])(C(=O)[O-])C([H])([H])C([H])([H])[H])c1[H],-11.6215,-10.5255,1.0959516382487124,-11.022216642856597,0.04710376455931252
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(OC(C(=O)[O-])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-11.6215,-10.7162,0.9052387820760128,-10.932024262746175,0.1355175354882797
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(C(=O)n2c(C([H])([H])[H])c(C([H])([H])c3c([H])c([H])c(OC([H])([H])C(=O)[O-])c([H])c3[H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1Cl,-9.6482,-10.3412,0.6930712253395624,-7.12604100894928,0.19908002745376413
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1[H],-12.272,-11.5899,0.6821509190210624,-10.38542359161377,0.0856981396296895
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c1[H],-9.6482,-10.2537,0.6055580358364583,-10.513827561299006,0.24043881625969912
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c(OC(C(=O)[O-])(C([H])([H])[H])C([H])([H])[H])c1[H],-12.272,-12.8662,0.5941746346983126,-10.994107997576398,0.1464300182761768
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-11.6215,-12.1653,0.5438751259345637,-11.094966465075812,0.18694835266898766
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c1[H],-11.8616,-11.3316,0.5300109144645462,-10.382293431997299,0.18899722659108487
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c1[H],-9.9674,-9.6363,0.3310155022848619,-10.695268526474635,0.1287549741515309
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-12.272,-12.0091,0.2629386408465297,-11.085430295308432,0.14854043639581857
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c(O[C@@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-12.272,-12.1034,0.1686321761967339,-11.079030247211458,0.20714104661757066
ChEMBL,PPARG,CHEMBL827222,ChEMBL|PPARG|CHEMBL827222,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c23)c(OC(C(=O)[O-])(C([H])([H])[H])C([H])([H])[H])c1[H],-9.6845,-9.715,0.0304563212233235,-10.592154207468035,0.515204942088798
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-12.272,-10.4074,1.8646,-8.976319988794625,0.6801978695970058
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1nc(-n2c(C([H])([H])[H])c(C([H])([H])c3c([H])c([H])c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c3[H])c3c([H])c(OC(F)(F)F)c([H])c([H])c32)c([H])c([H])c1[H],-8.6335,-10.3643,1.7308,-9.198584462632736,0.501072964961033
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-11.8616,-10.5508,1.3107,-11.099520688374838,0.17147922469471297
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c1Oc1c(C([H])([H])[H])n(-c2noc3c([H])c(Cl)c([H])c([H])c23)c2c([H])c([H])c(OC(F)(F)F)c([H])c12,-10.498,-11.6028,1.1048,-9.970221562107403,0.48284129829080724
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1nc2c([H])c([H])c(OC([H])([H])[H])c([H])c2c([H])c1-n1c(C([H])([H])[H])c(C([H])([H])c2c([H])c([H])c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c2[H])c2c([H])c(OC(F)(F)F)c([H])c([H])c21,-10.278,-11.3394,1.0614,-8.816808044033746,0.3028472181298277
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(Oc2c(C([H])([H])[H])n(-c3noc4c([H])c(Cl)c([H])c([H])c34)c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1Cl,-11.319,-12.073,0.754,-8.295801424543063,0.7750917098334831
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c(C([H])([H])c2c(C([H])([H])[H])n(-c3nc4c([H])c([H])c(OC([H])([H])[H])c([H])c4c([H])c3[H])c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c1[H],-9.3672,-8.7229,0.6443,-9.974499213854473,0.07201904106985252
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(Oc2c(C([H])([H])[H])n(-c3noc4c([H])c(Cl)c([H])c([H])c34)c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c1[H],-10.2015,-9.7673,0.4341,-10.89018888258934,0.19310910432646217
ChEMBL,PPARG,CHEMBL830853,ChEMBL|PPARG|CHEMBL830853,[H]c1c([H])c(Oc2c(C([H])([H])[H])n(-c3noc4c([H])c(Cl)c([H])c([H])c34)c3c([H])c([H])c(OC(F)(F)F)c([H])c23)c([H])c(O[C@]([H])(C(=O)[O-])C([H])([H])[H])c1Cl,-12.272,-11.8749,0.3972,-10.218133371750513,0.4508616751354131
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]/C(=C(/[H])C([H])([H])N(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n2c([H])c([H])c([H])c2[H])c([H])c1[H],-7.7709,-5.9204,1.8505101125446843,-6.81280039982001,0.3739443672891614
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1nc([H])c([C@]([H])(C(=O)[O-])C([H])([H])c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])c3nc(-c4c([H])c([H])c([H])c([H])c4[H])oc3C([H])([H])[H])c([H])c2[H])c([H])c1[H],-6.3509,-8.1081,1.7572608543249923,-7.923876996040345,0.36644776827380166
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]/C(=C(/[H])C([H])([H])c1nc(-c2c([H])c([H])c([H])c([H])c2[H])oc1C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n2c([H])c([H])c([H])c2[H])c([H])c1[H],-7.6155,-9.3473,1.7318050876152988,-9.36911496734619,0.14894522727001103
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1c([H])c([H])c(-c2nc(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n4c([H])c([H])c([H])c4[H])c([H])c3[H])c(C([H])([H])[H])o2)c([H])c1[H],-7.5114,-8.9742,1.4628288675497745,-9.15208848055204,0.08721530903545636
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1c([H])c([H])c(-c2nc(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])c4c([H])c([H])c([H])c([H])c4[H])c([H])c3[H])c(C([H])([H])[H])o2)c([H])c1[H],-7.3604,-8.721,1.3605632721643317,-8.599471875963111,0.6765209520642469
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]/C(=C(/[H])C([H])([H])N(c1nc([H])c([H])c([H])c1[H])C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n2c([H])c([H])c([H])c2[H])c([H])c1[H],-6.7098,-5.5087,1.201093288662198,-7.063448019862175,0.27239412276687164
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1c([H])c([H])c(-c2nc(C([H])([H])C([H])([H])N([H])c3c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n4c([H])c([H])c([H])c4[H])c([H])c3[H])c(C([H])([H])[H])o2)c([H])c1[H],-7.903,-6.7857,1.11730485402159,-8.079614823888987,0.3986681164437177
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1c([H])c([H])c(-c2nc(C([H])([H])C([H])([H])Oc3c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n4c([H])c([H])c([H])c4[H])c([H])c3[H])c(C([H])([H])[H])o2)c([H])c1[H],-10.278,-9.2027,1.075295111666321,-9.58082045650482,0.1434076768905499
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n3c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c1[H],-6.7614,-6.0182,0.7432060339023012,-6.929380749344826,0.30733302717447225
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1nc(N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n3c([H])c([H])c([H])c3[H])c([H])c2[H])c([H])c([H])c1[H],-6.2081,-5.823,0.3851147374286779,-6.983707066098849,0.37042605449079474
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]/C(=C(/[H])C([H])([H])c1nc(-c2c([H])c([H])c([H])c([H])c2[H])oc1C([H])([H])[H])c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n2c([H])c([H])c([H])c2[H])c([H])c1[H],-8.9906,-9.1934,0.2028564299351638,-9.315951467911404,0.07413515438677339
ChEMBL,PPARG,CHEMBL980390,ChEMBL|PPARG|CHEMBL980390,[H]c1c([H])c([H])c(-c2nc(C([H])([H])C([H])([H])C([H])([H])c3c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)[O-])n4c([H])c([H])c([H])c4[H])c([H])c3[H])c(C([H])([H])[H])o2)c([H])c1[H],-9.1806,-9.0378,0.1427903733637907,-9.146350206891695,0.19228239640320785
ChEMBL,PTGES,CHEMBL3999537,ChEMBL|PTGES|CHEMBL3999537,[H]c1c([H])c(C(=O)[O-])c(N([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1Cl,-6.8861,-9.9443,0.2494,-7.619193516707669,0.5170337351222419
ChEMBL,PTGES,CHEMBL3999537,ChEMBL|PTGES|CHEMBL3999537,[H]c1c([H])c(C(=O)[O-])c(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1Cl,-12.272,-11.1671,0.0636,-8.772298304130635,0.2845520029276921
ChEMBL,PTGES,CHEMBL3999537,ChEMBL|PTGES|CHEMBL3999537,[H]c1c([H])c(C(=O)[O-])c(N([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1Cl,-11.6215,-10.628,0.0714,-8.905802441716194,0.9513586562908761
ChEMBL,PTGES,CHEMBL3999537,ChEMBL|PTGES|CHEMBL3999537,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c1C(=O)[O-],-11.6215,-10.9858,0.0588,-8.540409004613759,0.35881941359110364
ChEMBL,PTGES,CHEMBL3999537,ChEMBL|PTGES|CHEMBL3999537,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C2([H])[H])c(C(=O)[O-])c1[H],-11.319,-10.8117,0.0602,-7.957287309706213,0.5528526760473252
ChEMBL,PTGES,CHEMBL3999537,ChEMBL|PTGES|CHEMBL3999537,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3C(=O)[O-])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F,-10.1838,-10.6652,0.1156,-7.8945031690398855,0.3572016951564991
